doc_id	label_id
16642930	11
23326576	11
29759929	11
16407572	11
17045926	11
12495618	11
23291452	11
29315581	11
28972555	11
19021753	11
23319194	11
26097904	11
19533755	11
24721425	11
26135906	11
22488424	11
27662363	11
30241099	11
25805645	11
28062370	11
15325839	11
29223129	11
8584677	11
30386930	11
22521218	11
30256786	11
9305329	11
22908195	11
20019146	11
21978941	11
29132391	11
8154868	11
17329143	11
31327628	11
24756517	11
8285590	11
30733118	11
18445495	11
30107620	11
16323286	11
24990317	11
12847150	11
20083340	11
22300030	11
26821572	11
12628749	11
24594627	11
11240547	11
27913671	11
10703007	11
15446582	11
24507721	11
22367474	11
10209344	11
15651375	11
23235384	11
21645620	11
26117678	11
30582522	11
28861668	11
20655384	11
19409963	11
21224199	11
23847144	11
24192137	11
2611767	11
12217636	11
8694304	11
24231739	11
23877198	11
14741660	11
31710146	11
31744341	11
22986484	11
30995872	11
21212609	11
10651109	11
7723949	11
30200940	11
19679562	11
11923429	11
32385113	11
31504668	11
16717255	11
18974921	11
26888982	11
20424582	11
24225391	11
11856629	11
19332061	11
32321640	11
20938043	11
24421238	11
28768533	11
15022183	11
17300997	11
10449149	11
25193021	11
12761633	11
15816865	11
17194543	11
28239526	11
20977789	11
22610403	11
21708261	11
15355491	11
22640663	11
17914726	11
16455792	11
12112214	11
16227533	11
21417505	11
1600360	11
28887374	11
29052003	11
23637640	11
11234661	11
15791003	11
25837927	11
19196541	11
25779963	11
15965309	11
11391126	11
30265211	11
19088817	11
9217094	11
20721915	11
31880760	11
16502212	11
16815875	11
17950257	11
28100851	11
25986741	11
11912112	11
27076492	11
28086916	11
9008498	11
23904681	11
21045119	11
24385196	11
24284401	11
12867501	11
10511322	11
19167501	11
9673975	11
30009467	11
8571692	11
17005202	11
31228093	11
30389398	11
15790998	11
27030050	11
32196446	11
6437857	11
16908747	11
27126246	11
30706986	11
19596372	11
23871123	11
29606608	11
20035503	11
25154960	11
29113464	11
2215950	11
30496735	11
27568909	11
20597030	11
10778622	11
19147717	11
19297401	11
16922411	11
29733529	11
29772432	11
10502992	11
2597312	11
28913705	11
15495118	11
3492590	11
15037665	11
24195216	11
26453100	11
6089493	11
4047494	11
21645577	11
21338583	11
11520893	11
12068076	11
14749723	11
26630457	11
17766438	11
11935271	11
18386627	11
7753058	11
19850127	11
25747493	11
30401469	11
10737637	11
30208076	11
18687901	11
17084972	11
31994508	11
24261127	11
17148469	11
26024004	11
28580819	11
24668247	11
25080285	11
30824559	11
28851441	11
25226871	11
19818853	11
27206984	11
25753458	11
20969957	11
22224629	11
11128604	11
14756800	11
29472595	11
26836768	11
21177249	11
31059012	11
8958744	11
8390270	11
24262183	11
16978147	11
21625934	11
1794016	11
18790059	11
22805229	11
11068448	11
20221696	11
28161643	11
25446002	11
31779813	11
12771249	11
21095464	11
26900156	11
21209210	11
8726541	11
8544935	11
25531510	11
19117366	11
15384204	11
25974698	11
30813952	11
11275531	11
24637120	11
9222188	11
18682259	11
25546160	11
20538500	11
3485428	11
27039055	11
21605615	11
12039426	11
10227629	11
14531126	11
22693110	11
23791710	11
9802278	11
17317305	11
22410476	11
11844927	11
9592786	11
19291591	11
2222238	11
18195004	11
15681811	11
19822128	11
15519239	11
22841586	11
8099689	11
31336695	11
16622854	11
21292315	11
24252804	11
21772326	11
27017962	11
29311685	11
29345392	11
19909787	11
15159516	11
20827607	11
32949534	11
18645292	11
22418735	11
27196724	11
31449520	11
28589937	11
17998447	11
25446674	11
16675649	11
12110423	11
21547504	11
25456120	11
14985362	11
16476674	11
30483752	11
12855764	11
24833599	11
26639157	11
29626647	11
29908717	11
24374372	11
12756136	11
9392574	11
19966284	11
28625346	11
11899548	11
27716788	11
8420141	11
26343503	11
28632098	11
25868250	11
15289452	11
30238821	11
24582596	11
30794160	11
16464747	11
8765362	11
22926193	11
17291629	11
30731360	11
1575457	11
17200152	11
24573655	11
10752581	11
11724911	11
18387843	11
22832867	11
12736089	11
21073636	11
18781681	11
15480846	11
18364387	11
26428310	11
16700027	11
23334712	11
8806673	11
28923922	11
16565515	11
28383489	11
22136069	11
10803800	11
28607168	11
15297154	11
27585536	11
27761709	11
21782285	11
20082993	11
25555914	11
24246801	11
12464341	11
20297872	11
31477632	11
30796162	11
22483312	11
20925384	11
12075857	11
25405990	11
24059307	11
26849427	11
25452235	11
27294386	11
18586035	11
28659614	11
11309365	11
30216674	11
21915905	11
19409223	11
18359116	11
30068249	11
16773329	11
32827969	11
17563363	11
30598256	11
19788048	11
21337366	11
16962931	11
18211709	11
30928208	11
26239690	11
17720313	11
18226537	11
30440462	11
20735469	11
22577256	11
25315681	11
27966490	11
22634324	11
26999333	11
24814853	11
22227451	11
3123595	11
27641647	11
30879240	11
24672633	11
26777085	11
23861335	11
22865474	11
30973744	11
17563249	11
26206983	11
23241358	11
16860563	11
19628387	11
24486957	11
30329047	11
25483009	11
11470322	11
16547921	11
23989342	11
9591521	11
27855360	11
12210873	11
12815654	11
29887346	11
22963882	11
8723142	11
31759088	11
22265727	11
22483308	11
22077787	11
29577226	11
29687347	11
19396395	11
22985856	11
28861768	11
19267171	11
29540778	11
25714663	11
23325107	11
17623048	11
1758569	11
9358192	11
27871434	11
17331951	11
30036569	11
31828678	11
21355049	11
24052110	11
29274035	11
19029341	11
7644124	11
10536916	11
27574110	11
29653909	11
23593018	11
10561523	11
23770917	11
30783609	11
11147510	11
29631008	11
20385539	11
19657587	11
28726051	11
12763335	11
15390053	11
26764027	11
10976934	11
29022898	11
18321758	11
28273718	11
16840513	11
30366679	11
29903014	11
16328510	11
10219780	11
27840145	11
27631550	11
20077468	11
19260256	11
31686637	11
21033420	11
18520980	11
11009750	11
1901185	11
16854843	11
27012465	11
16148343	11
17994548	11
8558148	11
23741470	11
31036430	11
21739275	11
15747357	11
24411708	11
25937598	11
19362875	11
16340382	11
30468693	11
24390153	11
23178948	11
21504582	11
21667279	11
28445716	11
12599519	11
17707678	11
31359520	11
27003179	11
25890641	11
30099245	11
21701815	11
11136999	11
30504066	11
16218197	11
29893854	11
25757798	11
24833602	11
18836921	11
18560593	11
26224857	11
26399642	11
12900734	11
27626775	11
22927213	11
27735982	11
17433296	11
15946937	11
18470306	11
18544747	11
16451296	11
19018246	11
19880420	11
24833119	11
29653596	11
24151868	11
7501148	11
11434257	11
30171904	11
20813385	11
26810913	11
25648938	11
20437539	11
24652937	11
12719539	11
23925977	11
9327908	11
26244281	11
23580333	11
23212910	11
23432663	11
26743617	11
12787840	11
12210852	11
26463051	11
26587996	11
24694231	11
21945152	11
18394561	11
20509103	11
29530489	11
31132336	11
1903438	11
23326597	11
29461870	11
11305875	11
28860335	11
20461815	11
8635184	11
27664323	11
181692	11
18678243	11
32364361	11
24262192	11
31665684	11
11692161	11
26806735	11
27121974	11
21295135	11
14663042	11
32049438	11
20108376	11
29236963	11
23462481	11
8665546	11
18331584	11
12873854	11
14597321	11
19224617	11
17872984	11
18512170	11
21207412	11
31282614	11
25595674	11
11361142	11
30294923	11
20887874	11
21552986	11
12784670	11
26574516	11
27667493	11
28705587	11
17415800	11
26433682	11
26649727	11
9786216	11
22166427	11
12428723	11
12053603	11
20726838	11
24816420	11
19407449	11
12914946	11
21236720	11
27118487	11
16403998	11
31820379	11
33070082	11
9280684	11
11205138	11
11031081	11
31420273	11
15221622	11
28851515	11
32224067	11
28867149	11
22029940	11
28972959	11
9014416	11
29624777	11
31366968	11
25403879	11
31155683	11
20464572	11
27453488	11
15390042	11
18987353	11
8877311	11
10435501	11
18346925	11
15301585	11
17188257	11
26387182	11
29147908	11
24492102	11
22766139	11
9217430	11
21160133	11
15090075	11
25035075	11
8348823	11
2976788	11
23714208	11
8602757	11
20010851	11
9280681	11
23620794	11
20079141	11
30957308	11
21131737	11
16609851	11
16941654	11
25925762	11
9918342	11
10518586	11
23986421	11
10407949	11
28880354	11
29254117	11
2911028	11
22035027	11
12231169	11
8093582	11
26809317	11
25697646	11
11575866	11
30408230	11
21252228	11
28993701	11
12805097	11
18032652	11
1832073	11
10410761	11
10907731	11
31450511	11
29250969	11
11921126	11
27813607	11
16118017	11
2355217	11
21384429	11
23054369	11
25218511	11
20808786	11
17868389	11
18759335	11
20865164	11
31742923	11
22238344	11
12866710	11
24694499	11
22078885	11
10464780	11
23220907	11
16000145	11
22527346	11
14857518	11
31731914	11
1578232	11
23325357	11
12671943	11
10820190	11
21799745	11
20067570	11
15935064	11
11311364	11
20297870	11
28578819	11
7527888	11
20685647	11
24214023	11
22609323	11
19049426	11
23523962	11
30826419	11
24167945	11
17156009	11
25149217	11
18640276	11
24852355	11
15663351	11
14704277	11
29241707	11
31389613	11
15852364	11
18597745	11
21939547	11
30827260	11
27280685	11
24749759	11
7936163	11
20483372	11
21558425	11
23419373	11
8544717	11
9121699	11
25308934	11
17138626	11
8302308	11
10072423	11
23827471	11
20089134	11
3495746	11
27911343	11
15955416	11
15790536	11
30245173	11
25868679	11
17911161	11
29751824	11
11385264	11
18592245	11
2154550	11
32100869	11
20696317	11
18517041	11
12140659	11
15336311	11
21652707	11
30475775	11
31401305	11
9451720	11
12705903	11
21138942	11
26000819	11
15502874	11
2122649	11
24434524	11
17017529	11
31980683	11
19487152	11
26886382	11
16093228	11
8625879	11
16179542	11
30185816	11
33359019	11
15464991	11
20106970	11
11261744	11
22834832	11
10821442	11
30537300	11
16447759	11
21625423	11
25040725	11
24386307	11
15500713	11
22019052	11
24510904	11
26502946	11
22988096	11
26282903	11
24631562	11
15133818	11
26648392	11
28869277	11
11433638	11
11274324	11
15729528	11
20966113	11
11170218	11
10809402	11
24593902	11
30441058	11
32249012	11
30890381	11
28753652	11
25345844	11
11436352	11
20951207	11
21637291	11
28746897	11
19270634	11
30818055	11
24687205	11
20082997	11
17878638	11
17665987	11
24386122	11
24051032	11
31679990	11
24266995	11
22863920	11
9591523	11
24055892	11
27481384	11
3380350	11
29373637	11
19730898	11
28927418	11
17509817	11
16793319	11
20423725	11
20527929	11
27423549	11
16410750	11
11890847	11
31138137	11
31301273	11
8112370	11
18687347	11
25874161	11
11259496	11
29541533	11
7398195	11
30981665	11
28383562	11
20674099	11
30409560	11
28251677	11
9488718	11
16515547	11
9564608	11
31877334	11
11163295	11
17948613	11
21495068	11
19378816	11
30837411	11
29631169	11
23520075	11
29508456	11
12058096	11
27282160	11
11810403	11
17447416	11
28449889	11
29756366	11
27590295	11
23835509	11
23525905	11
11244274	11
24228605	11
23231391	11
23844695	11
24441527	11
23241025	11
30702579	11
23393160	11
21639795	11
23548634	11
26582803	11
30629163	11
2029154	11
18715146	11
11387711	11
6734032	11
29356135	11
22323779	11
27494837	11
7998774	11
23037646	11
30059366	11
25855969	11
16007239	11
12044250	11
14593166	11
21921840	11
20862245	11
26119304	11
29016861	11
19680148	11
29079063	11
28195358	11
30179419	11
15761265	11
23071545	11
20067021	11
26951846	11
32555729	11
15619459	11
16019250	11
9216840	11
28024573	11
14697876	11
20409326	11
28446034	11
17442267	11
17895242	11
15592726	11
17981502	11
18945638	11
18175395	11
26166730	11
24372206	11
24363137	11
18265929	11
16722463	11
16573651	11
29169728	11
28256434	11
14705122	11
28917824	11
22645651	11
21312283	11
26621506	11
33052822	11
14990343	11
27693730	11
28556983	11
1773778	11
8552104	11
26305376	11
15651281	11
7913737	11
31361120	11
23994933	11
30383831	11
21105395	11
12112192	11
19553694	11
16513606	11
18936941	11
12904105	11
26003955	11
1425819	11
30441010	11
28375643	11
12824717	11
24831986	11
18945348	11
28537214	11
18790661	11
16023352	11
25639262	11
29539261	11
31583052	11
19925850	11
20381177	11
19904590	11
29417334	11
11817268	11
1909485	11
9686768	11
12112087	11
23176073	11
30644790	11
23536331	11
27394417	11
29463454	11
19997776	11
19006188	11
33018482	11
26444077	11
30431059	11
28093976	11
1940936	11
22113132	11
16602113	11
11926994	11
23127617	11
10766891	11
19166908	11
22043283	11
24037540	11
30959104	11
24928900	11
20126261	11
20026175	11
10704931	11
22221882	11
1623254	11
9258314	11
11280021	11
17094103	11
15254940	11
15728840	11
8543943	11
8126502	11
15011953	11
29536636	11
20302514	11
20517484	11
1958292	11
24825955	11
21237271	11
24945828	11
15823482	11
31951130	11
9711979	11
17064552	11
17900981	11
21993715	11
23121068	11
9570948	11
30833663	11
27012039	11
30706305	11
22892823	11
27667366	11
32047033	11
22057787	11
29771939	11
23656991	11
12589575	11
12584415	11
8492953	11
16453313	11
7475917	11
21705259	11
32613234	11
26627850	11
25582874	11
28438176	11
46514	11
18257353	11
27392856	11
10658622	11
5112212	11
26081143	11
24325796	11
26725544	11
15576511	11
31694510	11
30875536	11
27671228	11
25364880	11
29931778	11
27890431	11
21248778	11
20338075	11
6684227	11
17403576	11
17280783	11
29406900	11
29842922	11
19686841	11
23634791	11
12938735	11
11223915	11
11205140	11
27080424	11
28888991	11
24677602	11
19214605	11
19479166	11
22947263	11
12201229	11
23453807	11
19852948	11
17630819	11
25808895	11
24912190	11
12915071	11
11972798	11
3362296	11
30978965	11
22742579	11
7884399	11
17190944	11
15782604	11
25983062	11
8129519	11
19618311	11
23041629	11
22806825	11
17067291	11
30267336	11
31269451	11
29027056	11
28434973	11
14499199	11
22082889	11
10461717	11
30763651	11
23937259	11
29786422	11
18951507	11
7572038	11
14628853	11
14965332	11
29941042	11
17200869	11
16810237	11
30718471	11
12690661	11
10093587	11
22396657	11
12588639	11
28284752	11
23849501	11
23347961	11
15911329	11
8420152	11
8797665	11
11199811	11
25922270	11
21086687	11
15447678	11
27736935	11
22577844	11
23727886	11
26944171	11
17914182	11
28594127	11
21784538	11
22402244	11
29700116	11
32451337	11
29198609	11
17166173	11
1350074	11
25499799	11
12423242	11
17909308	11
24970746	11
26343714	11
24357652	11
28078567	11
29196699	11
28467897	11
2760616	11
14714215	11
1909537	11
16500134	11
11692079	11
18068301	11
23948989	11
24884466	11
12873156	11
27613114	11
1296037	11
19447524	11
15191165	11
15509619	11
31647998	11
27840228	11
21181426	11
18042245	11
17079513	11
8710071	11
24280021	11
26409043	11
12111469	11
10228533	11
23867819	11
24244333	11
29501959	11
26410072	11
28213158	11
30160213	11
12211138	11
21412835	11
26908168	11
15033811	11
23462281	11
745019	11
9203084	11
21694720	11
26077167	11
18389263	11
9620056	11
9706728	11
26705847	11
26965687	11
29166608	11
2923359	11
29936662	11
9818851	11
30689042	11
11193165	11
32201884	11
9118837	11
23531835	11
17726045	11
10084365	11
22385680	11
31088501	11
19679632	11
23104400	11
18035186	11
26364897	11
15241550	11
11085598	11
32451338	11
28390981	11
31017021	11
18003920	11
7683167	11
15790595	11
16337421	11
28031215	11
21971006	11
23220480	11
30681754	11
19050041	11
21385841	11
21533995	11
8420147	11
21819487	11
30238269	11
26519280	11
16274328	11
8905800	11
12875608	11
18175400	11
15028270	11
22941107	11
20600573	11
24149440	11
17596439	11
19358826	11
29558946	11
31698191	11
16717248	11
22622642	11
7857591	11
11873938	11
27366949	11
23660319	11
15843423	11
12973933	11
24912681	11
15635662	11
25376463	11
8774962	11
28494419	11
24664754	11
21316148	11
21095982	11
30133256	11
10543618	11
12548347	11
26604148	11
32284458	11
19825160	11
25465795	11
24637121	11
12270650	11
30770596	11
31056518	11
12440154	11
25711470	11
31337898	11
27598306	11
23220386	11
19176229	11
30196418	11
20049710	11
2196554	11
29432724	11
15079792	11
27577098	11
17853484	11
27317935	11
25597950	11
20164189	11
28237879	11
25952542	11
28629145	11
25448687	11
18819991	11
18399358	11
31082450	11
29989488	11
24447649	11
12079401	11
27048419	11
29180793	11
26136377	11
12153471	11
17270157	11
18787878	11
11137512	11
25106632	11
18511044	11
25297649	11
19027846	11
23265352	11
16353177	11
18178571	11
24749760	11
30106239	11
8723141	11
10570620	11
10895397	11
22255421	11
27477636	11
21856424	11
17109065	11
3204397	11
28527958	11
25730317	11
23616242	11
29219973	11
31403737	11
20201821	11
26388542	11
24006664	11
21494699	11
7695241	11
19229105	11
16078956	11
19861346	11
30025813	11
24656713	11
31892167	11
26395080	11
10983716	11
29267220	11
17594337	11
12808505	11
22095653	11
17935510	11
16840240	11
26215920	11
30590010	11
14770282	11
26601739	11
18570440	11
20887867	11
19029340	11
17574387	11
17670978	11
21856206	11
18382667	11
16957581	11
1471873	11
17055324	11
18191877	11
9173309	11
24828899	11
1510387	11
29748849	11
19821032	11
17709287	11
20502133	11
29735655	11
12761037	11
16788773	11
20148410	11
28925129	11
17142829	11
19290777	11
10406988	11
19879020	11
28458339	11
20399249	11
16929381	11
21738693	11
27455133	11
14720204	11
17017531	11
30827837	11
29494265	11
26861200	11
10599873	11
20146068	11
15170083	11
25968563	11
29029963	11
31946997	11
18957282	11
29429051	11
10733691	11
19924288	11
20639397	11
15372589	11
9856485	11
29887339	11
27848260	11
29196058	11
15591275	11
27093107	11
27814975	11
22526393	11
25323761	11
24871044	11
8673495	11
9564614	11
29692195	11
18399961	11
20671441	11
18806903	11
23093014	11
24555241	11
8929994	11
29272304	11
14870689	11
16991140	11
14598064	11
18854859	11
27017469	11
28939041	11
27012437	11
14502662	11
14579120	11
19156451	11
30344006	11
29154036	11
25809124	11
12930822	11
10584668	11
9191771	11
12084439	11
23318928	11
11920285	11
2193108	11
8583507	11
25645922	11
12682318	11
9708539	11
24820270	11
22222137	11
17970701	11
29923028	11
16472355	11
19501131	11
11009181	11
31279636	11
1584187	11
27824727	11
18975095	11
14615048	11
9591516	11
12730996	11
27592010	11
30502028	11
12114481	11
20939808	11
11460878	11
17003722	11
18278816	11
12865518	11
20625164	11
21211209	11
22438815	11
26382750	11
18464276	11
31504723	11
26932160	11
29456190	11
29331938	11
22135858	11
27632381	11
11205147	11
27703082	11
21615408	11
2714306	11
8420209	11
21506149	11
16679556	11
17017535	11
10701898	11
22083803	11
19162522	11
18267241	11
28873462	11
20736035	11
9159741	11
17353387	11
30107349	11
23850357	11
15710852	11
21243243	11
16099471	11
11332186	11
22815976	11
8635183	11
27349967	11
26215270	11
12938023	11
2128498	11
18669654	11
15447660	11
27393345	11
31344817	11
22265821	11
25502462	11
15078880	11
14639662	11
30665415	11
16606767	11
28826195	11
26465922	11
27343690	11
29961201	11
10591056	11
30576008	11
20817094	11
22278964	11
30566298	11
19348945	11
28746923	11
26626621	11
14708097	11
12828940	11
30324423	11
26597171	11
25398233	11
30195055	11
33137089	11
20558144	11
15743321	11
9014457	11
23810676	11
29481916	11
15850677	11
25398234	11
19306499	11
30645117	11
29109055	11
23673382	11
25145627	11
18052761	11
23196607	11
25037286	11
20501330	11
18973254	11
19812213	11
12204205	11
15353043	11
28064358	11
19826450	11
23628367	11
2351987	11
17158454	11
32870915	11
16355307	11
17557243	11
20586528	11
28189762	11
28554414	11
23434603	11
30076709	11
22899187	11
23920272	11
23144451	11
16206665	11
22571429	11
22326202	11
27460976	11
17017520	11
24949580	11
17761553	11
29050400	11
21875422	11
31420309	11
12059041	11
26209418	11
9597979	11
22622968	11
28148284	11
25613350	11
25370934	11
20521982	11
20043906	11
22130148	11
31499060	11
19228951	11
19482226	11
27655136	11
24842103	11
15893407	11
17388990	11
9560145	11
28550482	11
25970799	11
19951137	11
11440283	11
10619191	11
11290882	11
18350649	11
15734674	11
28705551	11
21092260	11
18684073	11
20195938	11
27808353	11
12009758	11
16443856	11
22027794	11
12865507	11
19907417	11
20202841	11
18456002	11
18397366	11
30067788	11
26916519	11
28238650	11
29620282	11
8703564	11
9120429	11
26101826	11
10468218	11
16679553	11
19348901	11
11326308	11
30135418	11
6400134	11
20001906	11
22974659	11
20187240	11
16211589	11
21147754	11
31661838	11
16049031	11
31376345	11
7566641	11
31283653	11
21810464	11
28506500	11
29374325	11
25612572	11
21615675	11
2207615	11
2926437	11
23911879	11
17680806	11
20146482	11
17310027	11
12545428	11
15505170	11
29123128	11
15709899	11
10705716	11
23766857	11
19589043	11
30994895	11
9327907	11
27772736	11
18574929	11
15896322	11
17504267	11
22349227	11
11468333	11
32784774	11
16412990	11
19679656	11
21996382	11
19768815	11
26498913	11
20489616	11
24690883	11
3706734	11
6695593	11
29357897	11
1970085	11
10568214	11
28635937	11
25820675	11
24634456	11
12618962	11
19563915	11
20816270	11
27737572	11
23463867	11
8748607	11
21437559	11
15834859	11
10665491	11
27421545	11
8558176	11
30248222	11
16780053	11
28108040	11
9182249	11
21747966	11
29869975	11
1895124	11
15629758	11
29752303	11
1358615	11
28823929	11
12751918	11
16227559	11
18031932	11
15326242	11
27245668	11
9748553	11
26969111	11
16154793	11
10654309	11
29934616	11
3123604	11
10830415	11
30570519	11
17336337	11
23673875	11
27654887	11
11069577	11
31256059	11
15389992	11
15843062	11
9572675	11
29418019	11
8738181	11
11716878	11
18041937	11
28294055	11
17960343	11
9591520	11
20236308	11
15717024	11
17389931	11
28222538	11
20442495	11
18372251	11
12882620	11
15986424	11
27984092	11
30245141	11
9016836	11
29724574	11
28747135	11
26831335	11
31587020	11
16042550	11
15935070	11
19374590	11
31111044	11
20060408	11
11154093	11
16914315	11
7821334	11
26310572	11
10051176	11
12459518	11
12814656	11
24816002	11
28724963	11
15306248	11
18514563	11
12355850	11
20423304	11
10680806	11
21865652	11
1683024	11
31260418	11
16296809	11
24878071	11
25080080	11
25649051	11
28676095	11
1497499	11
23630185	11
20707760	11
1729144	11
15495119	11
23765085	11
23359220	11
10668726	11
27329039	11
25634433	11
19697948	11
27001148	11
20802993	11
14673217	11
20014055	11
31504219	11
29474999	11
22145021	11
28842681	11
26944115	11
22815142	11
21538606	11
12691660	11
30796974	11
27619838	11
16703590	11
21215313	11
23739004	11
19558950	11
16004991	11
4368336	11
30178175	11
20399836	11
17124191	11
17895431	11
7845400	11
15218128	11
26992930	11
18495557	11
17894650	11
27334109	11
23149933	11
8609563	11
24735649	11
19475582	11
22311110	11
22490479	11
23367033	11
3486945	11
17314138	11
19285961	11
9630238	11
27669486	11
18408903	11
20085714	11
17303592	11
23906010	11
24522637	11
12722172	11
24768991	11
13895660	11
27632893	11
7536004	11
27984680	11
2502843	11
29760163	11
14978667	11
25716315	11
12880486	11
12972409	11
26812605	11
25416181	11
10991658	11
12840539	11
27686027	11
9579294	11
25612006	11
29567067	11
12690660	11
23522842	11
25416817	11
19293155	11
25849928	11
21642436	11
11839750	11
25570898	11
26102022	11
10053234	11
10494835	11
30545438	11
26101828	11
27881168	11
10762497	11
20038106	11
12380478	11
26648012	11
10991662	11
30135585	11
26032992	11
25421206	11
14625045	11
10366851	11
22166458	11
20164859	11
20628041	11
24993787	11
15105275	11
20737180	11
26148135	11
24112408	11
8828991	11
11795902	11
19705361	11
8101411	11
31881179	11
26152329	11
20055267	11
8836606	11
24008922	11
18987565	11
20798247	11
10656283	11
24122062	11
20724841	11
25590377	11
25370169	11
16150804	11
31176653	11
1519017	11
19821381	11
27692996	11
9159726	11
18833504	11
10025428	11
26646004	11
29177768	11
29040870	11
20185556	11
23046827	11
25261037	11
19151598	11
2266365	11
18660736	11
20850531	11
29249678	11
16482571	11
15649601	11
28337542	11
6847139	11
21370995	11
8825899	11
26240990	11
20411780	11
28124432	11
21068725	11
20457507	11
21881837	11
23251356	11
12826399	11
11685410	11
17573159	11
21812969	11
28954882	11
25714978	11
11413233	11
22119889	11
17027339	11
22115673	11
28017782	11
19358616	11
11955795	11
17906618	11
9014427	11
23712608	11
29170000	11
18853169	11
16219675	11
28366931	11
3480941	11
23485413	11
8420201	11
16323352	11
24794857	11
20869624	11
9238339	11
15272631	11
20940149	11
25761903	11
16531926	11
31445161	11
30998939	11
12598611	11
12975291	11
18925724	11
21413989	11
17275395	11
29610454	11
22807239	11
19913097	11
18691454	11
17702273	11
19726410	11
27913844	11
17708335	11
20589875	11
19640716	11
23831692	11
30776494	11
18446261	11
12523938	11
25592335	11
15542006	11
29487216	11
30319601	11
12573867	11
29995172	11
26687234	11
7912984	11
23351342	11
19454106	11
22043175	11
31107357	11
23963315	11
24498782	11
29130466	11
20372088	11
10752576	11
19735094	11
29147910	11
7931225	11
23992026	11
27389143	12
29369331	12
24703394	12
23373317	12
16877542	12
18923022	12
28539470	12
12644909	12
20638444	12
27197982	12
20202124	12
21098299	12
9989458	12
31395804	12
24065725	12
27555441	12
28321933	12
11732279	12
18045911	12
14500553	12
8899652	12
27425885	12
24072096	12
17652584	12
15668955	12
25109764	12
23593276	12
16837207	12
21842496	12
29666246	12
30315929	12
31669277	12
15522445	12
20807312	12
22863620	12
22023190	12
8922067	12
26440825	12
9443458	12
30509290	12
25626686	12
25348633	12
29056361	12
15034571	12
11693399	12
24707896	12
17319283	12
22172070	12
23320755	12
23602540	12
12427909	12
16902995	12
23024788	12
17105868	12
20514929	12
24091828	12
30410094	12
23388633	12
22132186	12
12870267	12
25113788	12
28709720	12
19563785	12
29789581	12
22292840	12
24719206	12
25648889	12
26518423	12
18718468	12
23508861	12
19344276	12
24715356	12
18817872	12
27154192	12
12771286	12
26056822	12
22010221	12
20310068	12
25038061	12
3318745	12
15836922	12
20890041	12
31336405	12
22249462	12
29036654	12
31759189	12
22922411	12
18370853	12
31776380	12
31695223	12
19685200	12
24252274	12
19465477	12
10349851	12
26095828	12
28366453	12
21887354	12
31587919	12
11601511	12
23541756	12
29928993	12
16583143	12
17786603	12
28850080	12
1416804	12
26777436	12
7700376	12
20715384	12
31134679	12
22048794	12
29858777	12
30463642	12
15768028	12
22752089	12
3091628	12
20837142	12
24428861	12
1983181	12
26908139	12
29627580	12
9468135	12
9861044	12
7795609	12
27924954	12
15623718	12
24906288	12
26810719	12
9217423	12
19386463	12
26067594	12
28481984	12
31290213	12
25305079	12
29605155	12
24324755	12
16258948	12
29860398	12
28406915	12
21737344	12
28396410	12
11701756	12
17014688	12
23826406	12
21930207	12
26640075	12
22409357	12
28641540	12
28662296	12
9415546	12
17969359	12
9000523	12
22728481	12
7951249	12
7796176	12
16046140	12
23721573	12
17345579	12
7846037	12
28715117	12
15245475	12
19439221	12
12235826	12
23850290	12
21483737	12
21095924	12
21453731	12
23791779	12
16000635	12
28057013	12
10448977	12
22178654	12
19889637	12
11842617	12
10400212	12
31319800	12
26668325	12
30134145	12
15030390	12
21102563	12
15264227	12
9587411	12
11524474	12
11603803	12
9792615	12
16262628	12
28148298	12
25613183	12
19714537	12
15197603	12
26756888	12
25052939	12
9818936	12
22108590	12
9231727	12
18337307	12
26935939	12
30014597	12
17486090	12
15814196	12
7567977	12
18640245	12
22416121	12
20515426	12
10486188	12
25415378	12
11108968	12
31422280	12
16435343	12
20859261	12
31768050	12
27151771	12
21059924	12
29982983	12
19285073	12
27357743	12
16323214	12
25684566	12
20838241	12
9506558	12
27978769	12
22854595	12
22985433	12
31344397	12
29063640	12
23064625	12
27439389	12
9222193	12
25846981	12
22961554	12
30093141	12
21875953	12
23824486	12
12514200	12
26650262	12
11951178	12
26303227	12
16109392	12
8856691	12
28715630	12
23147503	12
23146297	12
17689501	12
15829169	12
23991104	12
30953736	12
7602783	12
24210254	12
17420412	12
9629839	12
11304046	12
26469273	12
29871694	12
19335999	12
21616601	12
19969067	12
24465814	12
26864085	12
18552350	12
26056265	12
27356602	12
17381088	12
11682485	12
10783145	12
23496883	12
11112346	12
10624810	12
24611504	12
10349342	12
15488469	12
11474839	12
15987780	12
24163136	12
20097285	12
29236291	12
25451799	12
18000159	12
31919375	12
31300041	12
23724084	12
30952836	12
21979788	12
27815397	12
21078175	12
23337974	12
19259649	12
11464472	12
30571081	12
7635196	12
19525032	12
18268245	12
30849180	12
31112137	12
11889469	12
10102580	12
25792239	12
20951041	12
14526083	12
27974499	12
24660965	12
10425565	12
22482452	12
10072062	12
20331403	12
8394159	12
24529757	12
24918640	12
23740943	12
16036427	12
15737434	12
16363640	12
19293633	12
25631208	12
25589758	12
18349520	12
17823119	12
15649489	12
21057983	12
18641871	12
27994506	12
26972116	12
17127560	12
24414863	12
18028007	12
16228969	12
21864053	12
